,id,name,name_no_accent,min_price_domain
15885,43503,Co Fi Tropi - Safe & Quiet apt @ Ben Thanh market,co fi tropi - safe & quiet apt @ ben thanh market,590909
15886,43504,le Jardin Secret Saigon,le jardin secret saigon,519481
15887,43505,Bee's Tropicool - Vietnam in 90s,bee's tropicool - vietnam in 90s,597403
15888,43506,Premium Central Penhouse in Ben Thanh,premium central penhouse in ben thanh,-1
15889,43507,Zen/ Art Apartment @ central HCM,zen/ art apartment @ central hcm,796537
15890,43508,Stay&Fun 01 @City center,stay&fun 01 @city center,-1
15891,43510,HAPOOH HOUSE - SAFE n QUIET - CITY VIEW - CENTRAL SAIGON - BALCONY,hapooh house - safe n quiet - city view - central saigon - balcony,-1
15892,43511,Co Fi Retro - Safe & Quiet apt @ Ben Thanh market,co fi retro - safe & quiet apt @ ben thanh market,590909
15893,43512,Apartment near the airport,apartment near the airport,590909
15894,43516,Hanava’s homestay,hanava's homestay,452118
15895,43518,An Studio,an studio,400000
15896,43519,ChiuchiuZOE house,chiuchiuzoe house,590909
15897,43521,AHA Lu Dong Kinh Hotel,aha lu dong kinh hotel,590000
15898,43522,Home Peace Home-A Cozy Place in District 1,home peace home-a cozy place in district 1,322270
15899,43524,"Bright, airy, minimalist home with private rooftop & balcony","bright, airy, minimalist home with private rooftop & balcony",236364
15900,43525,The Stay Suites Near SECC,the stay suites near secc,1298700
15901,43526,RMIT Apartment,rmit apartment,500000
15902,43527,Large Artistic Apartment,large artistic apartment,1170191
15903,43528,Daisy Home,daisy home,367500
15904,43529,Airy House 1 - Ben Nghe Riverview,airy house 1 - ben nghe riverview,1227273
15905,43530,Aladdin Hotel & Apartment,aladdin hotel & apartment,457140
15906,43531,BinBin Hotel 6,binbin hotel 6,265455
15907,43533,ohomeaparment,ohomeaparment,573827
15908,43534,My Home (Nha-Minh),my home (nha-minh),580087
15909,43535,Dahlia Apartments,dahlia apartments,-1
15910,43536,AHA Saigon,aha saigon,531000
15911,43538,1Q84 home,1q84 home,-1
15912,43539,"Chung cư 56 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 2 (Herla  Masteri Luxury Swimming-view Apartment)","chung cu 56 m2 1 phong ngu, 1 phong tam rieng o quan 2 (herla  masteri luxury swimming-view apartment)",1552718
15913,43540,"Chung cư 113 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (D1-CBD  Spacious 3BR Luxury Apt with Great View!)","chung cu 113 m2 3 phong ngu, 2 phong tam rieng o quan 1 (d1-cbd  spacious 3br luxury apt with great view!)",2042424
15914,43541,Ben Thanh Tower Gem Penthouse Ho Chi Minh City,ben thanh tower gem penthouse ho chi minh city,865426
15915,43542,"Chung cư 110 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 4 ( Millennium Masteri Apartment)","chung cu 110 m2 3 phong ngu, 2 phong tam rieng o quan 4 ( millennium masteri apartment)",841558
15916,43543,"Chung cư 118 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (LUXURY 2 BEDROOMS, Modern Furniture and Park View!)","chung cu 118 m2 2 phong ngu, 2 phong tam rieng o binh thanh (luxury 2 bedrooms, modern furniture and park view!)",2405002
15917,43544,"Chung cư 73 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (D1! Luxury Apartment amazing view!! 2BR Apt)","chung cu 73 m2 2 phong ngu, 2 phong tam rieng o quan 1 (d1! luxury apartment amazing view!! 2br apt)",2042424
15918,43545,"Chung cư 110 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Central-Millennium-River Sunsetview-Inf Pool & GYM)","chung cu 110 m2 3 phong ngu, 2 phong tam rieng o quan 4 (central-millennium-river sunsetview-inf pool & gym)",1231361
15919,43546,"Chung cư 92 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (View to Saigon Zoo and City! 3BR Luxury Apt @D1)","chung cu 92 m2 3 phong ngu, 2 phong tam rieng o quan 1 (view to saigon zoo and city! 3br luxury apt @d1)",2042424
15920,43547,Urban House Saigon - 3Br Apt - Free City Tour,urban house saigon - 3br apt - free city tour,2090909
15921,43548,"Chung cư 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (QualityStayE - near Ben Thanh - Bui Vien street)","chung cu 100 m2 2 phong ngu, 2 phong tam rieng o quan 4 (qualitystaye - near ben thanh - bui vien street)",-1
15922,43549,"Chung cư 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Saigon 3BR apartment near Ben Thanh market)","chung cu 100 m2 3 phong ngu, 2 phong tam rieng o quan 4 (saigon 3br apartment near ben thanh market)",1914382
15923,43550,URBAN HOUSE SAIGON-3Br Apt-FREE CITY TOUR,urban house saigon-3br apt-free city tour,-1
15924,43551,"Chung cư 97 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (Luxury newly furnished District 1! Best View 3BR)","chung cu 97 m2 3 phong ngu, 2 phong tam rieng o quan 1 (luxury newly furnished district 1! best view 3br)",-1
15925,43553,"Chung cư 130 m² 3 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (Vinhome)","chung cu 130 m2 3 phong ngu, 2 phong tam rieng o binh thanh (vinhome)",2509247
15926,43554,URBAN HOUSE SAIGON-3Bedrooms APT- FREE CITY TOUR,urban house saigon-3bedrooms apt- free city tour,2108870
15927,43555,"Chung cư 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1  (Ao Homestay)","chung cu 40 m2 1 phong ngu, 1 phong tam rieng o quan 1  (ao homestay)",-1
15928,43556,"Chung cư 126 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Topfloor 3BR, FREE Gym&Pool, Near Ben Thanh Market)","chung cu 126 m2 3 phong ngu, 2 phong tam rieng o quan 4 (topfloor 3br, free gym&pool, near ben thanh market)",1252525
15929,43557,"Chung cư studio 105 m² có 2 phòng tắm riêng ở Quận 5 (Phu Quy Thien Thanh-District 5, A-23.06)","chung cu studio 105 m2 co 2 phong tam rieng o quan 5 (phu quy thien thanh-district 5, a-23.06)",1822415
15930,43558,"Chung cư 73 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (5 min to D1, Newly refurnished 2BR, 24h)","chung cu 73 m2 2 phong ngu, 2 phong tam rieng o binh thanh (5 min to d1, newly refurnished 2br, 24h)",-1
15931,43559,"Chung cư 85 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (PENTHOUSE 2BR IN VINHOMES CENTRAL PARK- BEST PRICE)","chung cu 85 m2 2 phong ngu, 2 phong tam rieng o binh thanh (penthouse 2br in vinhomes central park- best price)",1700000
15932,43560,"Chung cư 92 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (Saigon river&Zoo view spacious 3BR new Apt @D1)","chung cu 92 m2 3 phong ngu, 2 phong tam rieng o quan 1 (saigon river&zoo view spacious 3br new apt @d1)",-1
15933,43561,"Chung cư 110 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (DHome Sai Gon ✭5✭3Brs-AirportPickup,Balcony180,D.1)","chung cu 110 m2 3 phong ngu, 2 phong tam rieng o quan 1 (dhome sai gon 53brs-airportpickup,balcony180,d.1)",-1
15934,43564,"Chung cư 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (City by night Apartments at Ben Thanh Tower)","chung cu 50 m2 1 phong ngu, 1 phong tam rieng o quan 1 (city by night apartments at ben thanh tower)",2308508
15935,43565,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Center Apartment 5 mins to D1)","chung cu 70 m2 2 phong ngu, 2 phong tam rieng o quan 4 (center apartment 5 mins to d1)",1157417
15936,43566,"Chung cư 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (High Floor Cozy Apartment Next To Central |Netflix)","chung cu 75 m2 2 phong ngu, 2 phong tam rieng o quan 4 (high floor cozy apartment next to central |netflix)",1154401
15937,43567,"Chung cư 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 7 (3 Bedrooms LUXURY APARTMENT in SUNRISE CENTRAL)","chung cu 100 m2 3 phong ngu, 2 phong tam rieng o quan 7 (3 bedrooms luxury apartment in sunrise central)",1046625
15938,43568,"Chung cư 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (Alice Home, Beautiful 1 bedroom with City view !)","chung cu 48 m2 1 phong ngu, 1 phong tam rieng o binh thanh (alice home, beautiful 1 bedroom with city view !)",2509247
15939,43569,"Chung cư 85 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Romanee VN)","chung cu 85 m2 3 phong ngu, 2 phong tam rieng o quan 4 (romanee vn)",-1
15940,43570,"Chung cư 105 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (CJ Inn Plus, City Garden apt, Modern Decoration.)","chung cu 105 m2 2 phong ngu, 2 phong tam rieng o binh thanh (cj inn plus, city garden apt, modern decoration.)",1613719
15941,43571,Diamond Suite - Scenic Valley ,diamond suite - scenic valley ,1240395
15942,43572,"Chung cư 80 m² 3 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (Vinhomes Central Park - Apartmentel [3 Bedroom])","chung cu 80 m2 3 phong ngu, 2 phong tam rieng o binh thanh (vinhomes central park - apartmentel [3 bedroom])",-1
15943,43573,District 1 - Ao Homestay,district 1 - ao homestay,-1
15944,43574,"Chung cư 74 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Milleium CBD# Luxury 2BR #Amazing POOL GYM 21th)","chung cu 74 m2 2 phong ngu, 2 phong tam rieng o quan 4 (milleium cbd# luxury 2br #amazing pool gym 21th)",-1
15945,43575,Steve's Apartment,steve's apartment,1168831
15946,43576,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (THE 1975 GAAH HOUSE  HO CHI MINH)","chung cu 70 m2 2 phong ngu, 2 phong tam rieng o quan 1 (the 1975 gaah house  ho chi minh)",329004
15947,43577,Henry' Apartment #Luxury 2Br  @3G free Floor 15th,henry' apartment #luxury 2br  @3g free floor 15th,-1
15948,43578,"Chung cư 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 2 (Herla Luxury Apartment 9.07 at Masteri Thao Dien)","chung cu 72 m2 2 phong ngu, 2 phong tam rieng o quan 2 (herla luxury apartment 9.07 at masteri thao dien)",1552718
15949,43579,Smiley Vinhomes - 2BR  Condo with City View,smiley vinhomes - 2br  condo with city view,1425000
15950,43580,"Chung cư 78 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Happy Family House)","chung cu 78 m2 2 phong ngu, 2 phong tam rieng o quan 4 (happy family house)",-1
15951,43581,"Chung cư 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 2 (2BR Apartment foreigners center/Free Pool&Gym)","chung cu 100 m2 2 phong ngu, 2 phong tam rieng o quan 2 (2br apartment foreigners center/free pool&gym)",1058201
15952,43582,SmileyVinhomes - 2BR Apartment City view P6-45.09,smileyvinhomes - 2br apartment city view p6-45.09,1805143
15953,43584,"Chung cư 45 m² 4 phòng ngủ, 4 phòng tắm riêng ở Quận 1 (Henry House - Deluxe balcony apartment in Dist 1)","chung cu 45 m2 4 phong ngu, 4 phong tam rieng o quan 1 (henry house - deluxe balcony apartment in dist 1)",329004
15954,43585,Justin Vinhomes 2 Bedrooms Apartment 1,justin vinhomes 2 bedrooms apartment 1,1105175
15955,43586,"Chung cư 52 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 2 (Gateway Thao Dien 01BR Directly River View )","chung cu 52 m2 1 phong ngu, 1 phong tam rieng o quan 2 (gateway thao dien 01br directly river view )",1136123
15956,43587,"Chung cư 92 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Cosy 2Br CBD Apt* Gym, Pool * 5' to BenThanh)","chung cu 92 m2 2 phong ngu, 2 phong tam rieng o quan 4 (cosy 2br cbd apt* gym, pool * 5' to benthanh)",1154401
15957,43588,"Chung cư 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (LALA 5starsApt@D1,5mins going to BenThanhMarket)","chung cu 50 m2 1 phong ngu, 1 phong tam rieng o quan 1 (lala 5starsapt@d1,5mins going to benthanhmarket)",-1
15958,43589,"Chung cư 38 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 4 (Perfect for Business Trip Near Ben Thanh Market)","chung cu 38 m2 1 phong ngu, 1 phong tam rieng o quan 4 (perfect for business trip near ben thanh market)",731121
15959,43590,"Chung cư 82 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (SEN's❤️2BRs PANORAMIC View❤️FREE Airport Pickup)","chung cu 82 m2 2 phong ngu, 2 phong tam rieng o quan 4 (sen's[?]2brs panoramic view[?]free airport pickup)",2116402
15960,43591,"Chung cư 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 4 (Ao- River Gate Sai Gon view - free pool & gym)","chung cu 30 m2 1 phong ngu, 1 phong tam rieng o quan 4 (ao- river gate sai gon view - free pool & gym)",979344
15961,43592,"Chung cư 69 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 2 (Luxury Masteri Apartmentel [Homestay])","chung cu 69 m2 2 phong ngu, 2 phong tam rieng o quan 2 (luxury masteri apartmentel [homestay])",-1
15962,43594,"Chung cư 32 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 4 (Downtown in Minutes #Luxury Studio 1BR #POOL #GYM)","chung cu 32 m2 1 phong ngu, 1 phong tam rieng o quan 4 (downtown in minutes #luxury studio 1br #pool #gym)",692641
15963,43596,"Chung cư 76 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 7 (W3 Sunrise City Central)","chung cu 76 m2 2 phong ngu, 2 phong tam rieng o quan 7 (w3 sunrise city central)",1116000
15964,43597,"Chung cư 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (THE MANOR 2 ,33%OFF GORGEOUS STUDIO FREE ROOF POOL)","chung cu 40 m2 1 phong ngu, 1 phong tam rieng o binh thanh (the manor 2 ,33%off gorgeous studio free roof pool)",1105173
15965,43598,"Chung cư studio 32 m² có 1 phòng tắm riêng ở Quận 4 (TRESOR POOL & GYM, LE COEUR DE SAIGON)","chung cu studio 32 m2 co 1 phong tam rieng o quan 4 (tresor pool & gym, le coeur de saigon)",1071415
15966,43599,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Balcony Studio in The Peaceful Area of Saigon)","chung cu 35 m2 1 phong ngu, 1 phong tam rieng o quan 1 (balcony studio in the peaceful area of saigon)",272727
15967,43600,"Chung cư 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 4 (Luxury Apartment 5 mins to the center 1)","chung cu 30 m2 1 phong ngu, 1 phong tam rieng o quan 4 (luxury apartment 5 mins to the center 1)",-1
15968,43601,"Chung cư 32 m² 3 phòng ngủ, 1 phòng tắm riêng ở Quận 4 (GOOD PLACE TO CHILL - 5MINS TO D1 W SWIMMING POOL)","chung cu 32 m2 3 phong ngu, 1 phong tam rieng o quan 4 (good place to chill - 5mins to d1 w swimming pool)",1683502
15969,43602,"Chung cư 67 m² 2 phòng ngủ, 1 phòng tắm riêng ở Quận 4 (Elegant 2BR Apt Free Gym/Pool 1km to city center)","chung cu 67 m2 2 phong ngu, 1 phong tam rieng o quan 4 (elegant 2br apt free gym/pool 1km to city center)",-1
15970,43603,AN Apartment 1 - MTL202 1BR Spacious.Private Washer,an apartment 1 - mtl202 1br spacious.private washer,-1
15971,43604,"Chung cư 75 m² 2 phòng ngủ, 3 phòng tắm riêng ở Quận 4 (most worth living)","chung cu 75 m2 2 phong ngu, 3 phong tam rieng o quan 4 (most worth living)",959999
15972,43605,"Chung cư 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (2BR,2bath,5' to dist 1, near market, str food 72m2)","chung cu 72 m2 2 phong ngu, 2 phong tam rieng o quan 4 (2br,2bath,5' to dist 1, near market, str food 72m2)",-1
15973,43606,Serviced Apartment 05.01 Thao Dien District 2,serviced apartment 05.01 thao dien district 2,-1
15974,43607,Smiley Apartment 3- 401 Seviced studio apartment with balcony,smiley apartment 3- 401 seviced studio apartment with balcony,333333
15975,43608,"Nhà mặt đất 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Convenient QMQ's homestay in center of HCMC No.05)","nha mat dat 50 m2 1 phong ngu, 1 phong tam rieng o quan 1 (convenient qmq's homestay in center of hcmc no.05)",-1
15976,43609,"Nhà mặt đất 200 m² 5 phòng ngủ, 7 phòng tắm riêng ở Quận 1 (Convenient QMQ's homestay in center of HCMC No.01)","nha mat dat 200 m2 5 phong ngu, 7 phong tam rieng o quan 1 (convenient qmq's homestay in center of hcmc no.01)",-1
15977,43610,Chung cư studio 28 m² có 1 phòng tắm riêng ở Quận 4 (Helen studio - 5mins to district 1 - Free Sim 3G),chung cu studio 28 m2 co 1 phong tam rieng o quan 4 (helen studio - 5mins to district 1 - free sim 3g),869077
15978,43611,"Chung cư 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (Tori Apartment 504 @ The Manor 2)","chung cu 48 m2 1 phong ngu, 1 phong tam rieng o binh thanh (tori apartment 504 @ the manor 2)",704185
15979,43613,Smiley Apartment 3- 402 Seviced studio with window,smiley apartment 3- 402 seviced studio with window,333333
15980,43614,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Clean room in the Centre District 1 with kitchen)","chung cu 35 m2 1 phong ngu, 1 phong tam rieng o quan 1 (clean room in the centre district 1 with kitchen)",6399999
15981,43615,Chung cư studio 20 m² có 1 phòng tắm riêng ở Quận 1 (NEW!  Oakwood style studio at CITY CENTER  ),chung cu studio 20 m2 co 1 phong tam rieng o quan 1 (new!  oakwood style studio at city center  ),669999
15982,43616,Nhà mặt đất studio 36 m² có 1 phòng tắm riêng ở Quận 1 (AN Apartment 2 - 402 Big window in center),nha mat dat studio 36 m2 co 1 phong tam rieng o quan 1 (an apartment 2 - 402 big window in center),577201
15983,43617,"Chung cư 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Cozrum Homes - Beautifully Designed 1BR @BenThanh)","chung cu 25 m2 1 phong ngu, 1 phong tam rieng o quan 1 (cozrum homes - beautifully designed 1br @benthanh)",510577
15984,43618,"Chung cư 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Cozrum Homes - Peaceful 1BR STEPS to BUI VIEN)","chung cu 25 m2 1 phong ngu, 1 phong tam rieng o quan 1 (cozrum homes - peaceful 1br steps to bui vien)",510577
15985,43619,Nhà mặt đất studio 36 m² có 1 phòng tắm riêng ở Quận 1 (AN Apartment 2 - 401 Compact Studio in center),nha mat dat studio 36 m2 co 1 phong tam rieng o quan 1 (an apartment 2 - 401 compact studio in center),400000
15986,43620,"Chung cư 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 ( 1ST Safe Nhat An Apartment)","chung cu 45 m2 1 phong ngu, 1 phong tam rieng o quan 1 ( 1st safe nhat an apartment)",-1
15987,43621,Nhà mặt đất studio 35 m² có 0 phòng tắm riêng ở Quận 7 (JooHouse-Happy Studio-FullLight-Convenience (202)),nha mat dat studio 35 m2 co 0 phong tam rieng o quan 7 (joohouse-happy studio-fulllight-convenience (202)),-1
15988,44340,Funny Guesthouse,funny guesthouse,477000
15989,44343,Căn Hộ Blue Rivergate (Blue Apartment Rivergate),can ho blue rivergate (blue apartment rivergate),623377
15990,44344,Chung cư studio 30 m² có 1 phòng tắm riêng ở Quận 4 (Free Infinity Pool&Gym- 5m walking to SG Center ),chung cu studio 30 m2 co 1 phong tam rieng o quan 4 (free infinity pool&gym- 5m walking to sg center ),673401
